district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Amravati,07,TOWN,Urban,Warud (M Cl),802688,9957,45482,23182,22300,4413,4952,3409,37422,16970,15137,1833,28512
Amravati,07,TOWN,Urban,Shendurjana (M Cl),802689,4703,21748,11227,10521,2239,2738,1210,17420,9426,8981,445,12322
Amravati,07,TOWN,Urban,Amravati (M Corp.),802690,136796,647057,329992,317065,65355,111435,15955,535594,208536,189628,18908,438521
Amravati,07,TOWN,Urban,Daryapur Banosa (M Cl),802691,7625,36463,18590,17873,3769,7086,1272,29339,12456,10685,1771,24007
Amravati,07,TOWN,Urban,Chandur Railway (M Cl),802692,4337,19776,9982,9794,2011,2788,734,16187,7117,6303,814,12659
Amravati,07,TOWN,Urban,Dattapur Dhamangaon (M Cl),802693,4779,21059,10613,10446,1909,3061,909,17635,7174,6404,770,13885
Wardha,08,TOWN,Urban,Arvi (M Cl),802694,9550,42822,21958,20864,4132,5836,2123,35039,15827,13893,1934,26995
Wardha,08,TOWN,Urban,Sindi (M Cl),802695,2938,12858,6598,6260,1312,1546,970,10208,5350,4542,808,7508
Wardha,08,TOWN,Urban,Wardha (M Cl),802696,24186,106444,53697,52747,10068,16386,5830,90371,35304,31804,3500,71140
Wardha,08,TOWN,Urban,Pipri (Ct),534191,5666,23661,12205,11456,2191,2176,1768,20137,7976,7193,783,15685
Wardha,08,TOWN,Urban,Sindi Turf Hindnagar (Ct),534192,4974,20956,10823,10133,1737,6168,985,18077,7277,6312,965,13679
Wardha,08,TOWN,Urban,Warud (Ct),534193,1512,6386,3250,3136,586,1439,308,5450,2490,2218,272,3896
Wardha,08,TOWN,Urban,Masala (Ct),534194,2136,8883,4535,4348,832,2247,625,7522,3137,2745,392,5746
Wardha,08,TOWN,Urban,Nalwadi (Ct),534195,3020,12119,6109,6010,1074,2413,1241,10396,4320,4133,187,7799
Wardha,08,TOWN,Urban,Borgaon (Meghe) (Ct),534196,4738,19759,10236,9523,2266,3122,985,16187,7271,6033,1238,12488
Wardha,08,TOWN,Urban,Sawangi (Meghe) (Ct),534197,3042,14394,6954,7440,1282,5721,620,12133,4674,4302,372,9720
Wardha,08,TOWN,Urban,Pulgaon (M Cl),802697,7655,33925,17573,16352,3175,9622,1608,28051,11482,10337,1145,22443
Wardha,08,TOWN,Urban,Deoli (M Cl),802698,4527,19288,9996,9292,2003,2663,1324,15217,8265,7394,871,11023
Wardha,08,TOWN,Urban,Hinganghat (M Cl),802699,23409,101805,52577,49228,10019,14602,6030,85588,34084,28913,5171,67721
Nagpur,09,TOWN,Urban,Mowad (M Cl),802700,2021,8777,4444,4333,923,620,1031,6928,3744,3458,286,5033
Nagpur,09,TOWN,Urban,Narkhed (M Cl),802701,4739,21127,10807,10320,2029,3210,1627,16792,8572,7280,1292,12555
Nagpur,09,TOWN,Urban,Katol (M Cl),802702,9866,43267,22064,21203,4174,6086,3425,35231,14919,14012,907,28348
Nagpur,09,TOWN,Urban,Kalameshwar (M Cl),802703,4536,19578,10047,9531,1975,2016,848,16154,7109,6485,624,12469
Nagpur,09,TOWN,Urban,Mohpa (M Cl),802704,1637,6987,3520,3467,615,744,142,5625,2769,2365,404,4218
Nagpur,09,TOWN,Urban,Bamhni (Ct),535202,2450,10341,5407,4934,1171,1241,594,8276,3855,3559,296,6486
Nagpur,09,TOWN,Urban,Savner (M Cl),802705,7423,32498,16570,15928,3343,4342,1555,26102,11326,10243,1083,21172
Nagpur,09,TOWN,Urban,Khapa (M Cl),802706,3202,14659,7449,7210,1551,1762,3158,11133,5826,4741,1085,8833
Nagpur,09,TOWN,Urban,Waghoda (Ct),535332,1639,7628,4009,3619,596,1859,575,6219,2216,1974,242,5412
Nagpur,09,TOWN,Urban,Walani (Ct),535333,1762,9393,4939,4454,1039,2419,422,7269,2840,2590,250,6553
Nagpur,09,TOWN,Urban,Sillewada (Ct),535334,1457,7290,3867,3423,783,1828,392,5473,2420,2011,409,4870
Nagpur,09,TOWN,Urban,Chandkapur (Ct),535335,2447,12077,6389,5688,1326,3966,851,9652,3638,3152,486,8439
Nagpur,09,TOWN,Urban,Chicholi (Ct),535336,4122,18469,9499,8970,1786,6698,1391,15038,6356,5536,820,12113
Nagpur,09,TOWN,Urban,Tekadi (Ct),535451,2498,13741,7077,6664,1536,1859,862,10239,4075,3182,893,9666
Nagpur,09,TOWN,Urban,Kanhan (Pipri) (Ct),535452,4778,22945,11669,11276,2568,7765,901,17144,7853,6586,1267,15092
Nagpur,09,TOWN,Urban,Kandri (Ct),535453,2115,10624,5529,5095,1192,2326,552,8107,3645,2964,681,6979
Nagpur,09,TOWN,Urban,Ramtek (M Cl),802707,4929,22310,11321,10989,2193,3040,1387,18010,8433,7196,1237,13877
Nagpur,09,TOWN,Urban,Kandri (Ct),535610,1152,5099,2516,2583,486,817,2313,3678,2082,1150,932,3017
Nagpur,09,TOWN,Urban,Mouda (Ct),535734,3476,14606,7564,7042,1719,1627,1633,11643,5225,4678,547,9381
Nagpur,09,TOWN,Urban,Kamptee (M Cl),802708,16541,86793,43470,43323,9815,24352,1961,68947,28736,24764,3972,58057
Nagpur,09,TOWN,Urban,Kamptee (Cb),802709,2276,12457,8039,4418,1259,1588,170,10579,6272,5852,420,6185
Nagpur,09,TOWN,Urban,Mahadula (Ct),535809,5026,21481,11145,10336,2264,7143,985,16718,7976,6886,1090,13505
Nagpur,09,TOWN,Urban,Koradi (Ct),535810,1419,6321,3265,3056,662,1049,197,5097,2086,1799,287,4235
Nagpur,09,TOWN,Urban,Yerkheda (Ct),535811,3285,15727,8002,7725,1656,3903,696,13001,5357,4778,579,10370
Nagpur,09,TOWN,Urban,Bhokara (Ct),535965,1977,8602,4556,4046,908,1652,561,7010,2974,2677,297,5628
Nagpur,09,TOWN,Urban,Narsala (Ct),535966,3982,17330,8854,8476,1828,2581,1085,14105,5983,4581,1402,11347
Nagpur,09,TOWN,Urban,Hudkeshwar Bk. (Ct),535967,5602,24499,12543,11956,2247,2753,2078,20903,8092,7288,804,16407
Nagpur,09,TOWN,Urban,Borkhedi (Ct),535968,3519,13294,7008,6286,2088,2279,1093,10253,5131,4738,393,8163
Nagpur,09,TOWN,Urban,Bori (Ct),535969,2896,12072,6307,5765,1656,1860,1004,9504,4454,3525,929,7618
Nagpur,09,TOWN,Urban,Wadi (Ct),535970,12842,54048,28143,25905,6398,14658,2232,44188,18728,16574,2154,35320
Nagpur,09,TOWN,Urban,Davlameti (Ct),535971,3404,14545,7529,7016,1572,6201,553,11901,5109,4633,476,9436
Nagpur,09,TOWN,Urban,Sonegaon (Nipani) (Ct),535972,2293,9387,4937,4450,1000,2100,566,7596,3535,2761,774,5852
Nagpur,09,TOWN,Urban,Nagpur (M Corp.),802710,527634,2405665,1225405,1180260,247078,475425,185281,1984123,843771,779259,64512,1561894
Nagpur,09,TOWN,Urban,Nildoh (Ct),536123,5483,20888,11566,9322,2534,4972,1297,16417,8634,8092,542,12254
Nagpur,09,TOWN,Urban,Digdoh (Ct),536124,9640,38157,20590,17567,4646,7479,2434,30881,13595,13036,559,24562
Nagpur,09,TOWN,Urban,Wanadongri (Ct),536125,9169,37667,20171,17496,4863,5423,1897,29296,13099,12259,840,24568
Nagpur,09,TOWN,Urban,Waddhamana (Ct),536126,1348,6148,3133,3015,775,771,526,4674,2347,2166,181,3801
Nagpur,09,TOWN,Urban,Nagalwadi (Ct),536127,643,2562,1345,1217,305,669,120,2078,952,910,42,1610
Nagpur,09,TOWN,Urban,Isasani (Ct),536128,1095,4366,2257,2109,629,2028,655,3253,1795,1408,387,2571
Nagpur,09,TOWN,Urban,Takalghat (Ct),536129,2947,11363,6210,5153,1398,2506,644,8913,5089,4064,1025,6274
Nagpur,09,TOWN,Urban,Umred (M Cl),802711,12277,53971,27456,26515,5538,8034,7723,42679,19943,17236,2707,34028
Bhandara,10,TOWN,Urban,Tumsar (M Cl),802712,10057,44869,22568,22301,4226,7064,1023,37183,15054,12741,2313,29815
Bhandara,10,TOWN,Urban,Chikhala (Ct),536793,1004,4352,2147,2205,436,757,776,3120,1707,1232,475,2645
Bhandara,10,TOWN,Urban,Warthi (Ct),536901,3065,13058,6629,6429,1443,3665,265,10541,4424,3486,938,8634
Bhandara,10,TOWN,Urban,Bhandara (M Cl),802713,20429,91845,46409,45436,8783,15072,4707,76378,30067,26278,3789,61778
Bhandara,10,TOWN,Urban,Thana (Ct),537068,1481,6339,3256,3083,692,2079,164,5206,2094,1544,550,4245
Bhandara,10,TOWN,Urban,Shahapur (Ct),537069,1039,4459,2237,2222,432,1484,38,3606,1650,1170,480,2809
Bhandara,10,TOWN,Urban,Bela (Ct),537070,1344,5914,2892,3022,652,1332,93,4489,2491,1978,513,3423
Bhandara,10,TOWN,Urban,Ganeshpur (Ct),537071,2142,9192,4688,4504,950,1642,268,7633,3099,2730,369,6093
Bhandara,10,TOWN,Urban,Sawari Jawharnagar (Ct),537072,2138,8770,4442,4328,847,3276,461,7186,2985,2302,683,5785
Bhandara,10,TOWN,Urban,Sakoli (Ct),537168,3397,14636,7392,7244,1340,3901,908,12088,5864,3919,1945,8772
Bhandara,10,TOWN,Urban,Murmadi (Ct),537272,1834,7576,3862,3714,678,1263,333,6427,2555,1910,645,5021
Bhandara,10,TOWN,Urban,Pauni (M Cl),802714,5213,22821,11514,11307,2285,3674,907,17675,9228,6090,3138,13593
Gondiya,11,TOWN,Urban,Tirora (M Cl),802715,5421,25181,12739,12442,2624,4869,1306,20280,8683,6338,2345,16498
Gondiya,11,TOWN,Urban,Gondiya (M Cl),802716,28337,132813,66500,66313,13123,26004,4346,111673,46500,40684,5816,86313
Gondiya,11,TOWN,Urban,Kudwa (Ct),537887,2471,11549,6076,5473,1171,2187,956,9329,4181,3058,1123,7368
Gondiya,11,TOWN,Urban,Katangi Kala (Ct),537888,1401,6440,3232,3208,714,909,520,4997,2834,2285,549,3606
Gondiya,11,TOWN,Urban,Fulchur (Ct),537889,1167,5480,2756,2724,617,394,268,4291,2031,1698,333,3449
Gondiya,11,TOWN,Urban,Khamari (Ct),537890,1515,6794,3387,3407,705,564,411,5036,3117,2098,1019,3677
Gondiya,11,TOWN,Urban,Amgaon Bk. (Ct),537972,2316,10972,5448,5524,1105,1120,569,8593,4445,3260,1185,6527
Gondiya,11,TOWN,Urban,Risama (Ct),537973,1489,6925,3485,3440,703,1138,310,5658,2284,1901,383,4641
Gondiya,11,TOWN,Urban,Amgaon Kh. (Ct),538065,1144,5197,2603,2594,574,818,720,4214,1982,1574,408,3215
Gondiya,11,TOWN,Urban,Deori (Ct),538467,3268,14579,7394,7185,1452,2565,2934,11751,5093,3350,1743,9486
Gadchiroli,12,TOWN,Urban,Desaiganj (M Cl),802717,6511,28781,14388,14393,3064,5465,1806,22729,11096,8292,2804,17685
Gadchiroli,12,TOWN,Urban,Kurkheda (Ct),538734,1799,7430,3798,3632,731,1328,1446,6155,3038,2283,755,4392
Gadchiroli,12,TOWN,Urban,Gadchiroli (M Cl),802718,13111,54152,27569,26583,5249,8836,7938,44235,20099,16668,3431,34053
Gadchiroli,12,TOWN,Urban,Ashti (Ct),539421,1404,5634,2886,2748,638,1283,472,4386,2025,1431,594,3609
Gadchiroli,12,TOWN,Urban,Aheri (Ct),539998,3383,14609,7599,7010,1368,1572,4101,11409,5097,3629,1468,9512
Gadchiroli,12,TOWN,Urban,Sironcha Ry. (Ct),540146,1814,7427,3798,3629,701,382,1277,5680,2772,2136,636,4655
Chandrapur,13,TOWN,Urban,Warora (M Cl),802719,10813,46532,23424,23108,4466,5184,5285,37813,15398,12853,2545,31134
Chandrapur,13,TOWN,Urban,Brahmapuri (M Cl),802720,8575,36025,18052,17973,3283,7659,2276,29367,13591,10587,3004,22434
Chandrapur,13,TOWN,Urban,Bhadravati (M Cl),802721,14617,60565,31451,29114,6211,11716,5033,48519,20210,17633,2577,40355
Chandrapur,13,TOWN,Urban,Shivaji Nagar (Ct),541242,2755,13877,7312,6565,1596,4198,1029,10270,3719,3409,310,10158
Chandrapur,13,TOWN,Urban,Chandrapur (M Cl),802722,74276,320379,164085,156294,31345,61164,25794,258463,105327,92286,13041,215052
Chandrapur,13,TOWN,Urban,Kondumal (Ct),541334,2642,10497,5405,5092,715,1916,1363,9321,3173,2994,179,7324
Chandrapur,13,TOWN,Urban,Durgapur (Ct),541335,4178,17693,9069,8624,1532,6019,1128,14149,6054,5258,796,11639
Chandrapur,13,TOWN,Urban,Urjanagar (Ct),541336,1192,4748,2430,2318,530,1750,502,3684,1744,1319,425,3004
Chandrapur,13,TOWN,Urban,Tadali (Ct),541337,1211,4942,2597,2345,442,942,475,4044,1734,1454,280,3208
Chandrapur,13,TOWN,Urban,Padoli (Ct),541338,1275,5275,2777,2498,712,884,554,3761,2228,2133,95,3047
Chandrapur,13,TOWN,Urban,Ghugus (Ct),541339,7438,32654,16980,15674,3381,8741,1645,25285,10497,9318,1179,22157
Chandrapur,13,TOWN,Urban,Nakoda (Ct),541340,1429,5634,2947,2687,607,1743,588,4324,1810,1751,59,3824
Chandrapur,13,TOWN,Urban,Mul (M Cl),802723,6090,25449,12764,12685,2600,4206,2315,18763,9741,7153,2588,15708
Chandrapur,13,TOWN,Urban,Ballarpur (M Cl),802724,19596,89452,45877,43575,9016,26026,6497,70118,28339,24642,3697,61113
Chandrapur,13,TOWN,Urban,Nandgaon Pode (Ct),541549,900,3836,2012,1824,344,810,397,2974,1591,1272,319,2245
Chandrapur,13,TOWN,Urban,Visapur (Ct),541550,2280,9398,4831,4567,951,2100,1457,6939,3849,3197,652,5549
Chandrapur,13,TOWN,Urban,Awalpur (Ct),541661,1221,4882,2506,2376,440,1112,545,3911,2117,1949,168,2765
Chandrapur,13,TOWN,Urban,Nanda (Ct),541662,2238,9378,4901,4477,888,1518,1495,7027,3353,2896,457,6025
Chandrapur,13,TOWN,Urban,Chandur (Ct),541663,6478,26755,13841,12914,3123,4459,2651,20224,9921,7917,2004,16834
Chandrapur,13,TOWN,Urban,Rajura (M Cl),802725,6907,29668,15337,14331,2971,4311,2326,23528,9776,8412,1364,19892
Chandrapur,13,TOWN,Urban,Sasti (Ct),541855,1058,4320,2251,2069,508,1408,370,3104,1720,1503,217,2600
Chandrapur,13,TOWN,Urban,Dhopatala (Ct),541856,1153,4945,2577,2368,294,1654,345,4240,1587,1361,226,3358
Chandrapur,13,TOWN,Urban,Gondpipri (Ct),541954,2136,8474,4302,4172,896,1202,1575,6393,3244,1926,1318,5230
Yavatmal,14,TOWN,Urban,Ner (M Cl),802726,6585,29302,14762,14540,3311,3281,589,23540,10515,8751,1764,18787
Yavatmal,14,TOWN,Urban,Yavatmal (M Cl),802727,26173,116551,58549,58002,11360,19816,6543,96726,39237,36500,2737,77314
Yavatmal,14,TOWN,Urban,Pimpalgaon (Ct),542500,2009,8317,4205,4112,827,1451,552,6916,2962,2383,579,5355
Yavatmal,14,TOWN,Urban,Yavatmal (R) (Ct),542501,3126,14766,7571,7195,1904,384,290,12266,4433,4114,319,10333
Yavatmal,14,TOWN,Urban,Waghapur (Ct),542502,3054,12684,6510,6174,1230,3255,1577,10796,4476,4176,300,8208
Yavatmal,14,TOWN,Urban,Lohara (Ct),542503,5585,22664,11654,11010,2437,4160,3433,18529,8327,7476,851,14337
Yavatmal,14,TOWN,Urban,Umarsara (Ct),542504,5292,21752,11138,10614,1941,3986,2242,18807,7637,6338,1299,14115
Yavatmal,14,TOWN,Urban,Wadgaon Road (Ct),542505,9909,40884,20923,19961,3647,3847,3197,35366,14329,12786,1543,26555
Yavatmal,14,TOWN,Urban,Darwha (M Cl),802728,5038,25791,13341,12450,3024,1895,524,20693,8579,8277,302,17212
Yavatmal,14,TOWN,Urban,Deogiri (Ct),542651,1815,8303,4319,3984,783,1399,716,7009,2562,2466,96,5741
Yavatmal,14,TOWN,Urban,Digras (M Cl),802729,9064,44767,22780,21987,5219,4377,3100,34421,13773,13195,578,30994
Yavatmal,14,TOWN,Urban,Pusad (M Cl),802730,14905,73046,37366,35680,8673,10194,3453,58794,23433,21864,1569,49613
Yavatmal,14,TOWN,Urban,Shrirampur (Ct),542919,2240,9949,5112,4837,1064,966,480,8287,3287,2744,543,6662
Yavatmal,14,TOWN,Urban,Umarkhed (M Cl),802731,9220,47458,24268,23190,6508,5196,1407,36145,14937,13166,1771,32521
Yavatmal,14,TOWN,Urban,Ghatanji (M Cl),802732,4848,21293,11026,10267,2191,2397,2222,17202,8130,7707,423,13163
Yavatmal,14,TOWN,Urban,Pandharkaoda (M Cl),802733,6895,31094,15681,15413,3205,2744,4325,25094,11099,10184,915,19995
Yavatmal,14,TOWN,Urban,Wani (M Cl),802734,13308,58840,29973,28867,6298,6753,4361,48042,20820,18070,2750,38020
Yavatmal,14,TOWN,Urban,Rajur (Ct),544100,2318,10692,5639,5053,1257,2617,1294,7906,4141,3348,793,6551
Nanded,15,TOWN,Urban,Kinwat (M Cl),802735,5871,28454,14481,13973,3614,3590,1844,20356,9560,8343,1217,18894
Nanded,15,TOWN,Urban,Gokunda (Ct),544383,2300,11600,6039,5561,1440,2579,1681,8640,3763,2837,926,7837
Nanded,15,TOWN,Urban,Hadgaon (M Cl),802736,5217,27433,14066,13367,3859,4804,540,18937,9418,8100,1318,18015
Nanded,15,TOWN,Urban,Nanded Waghala (M Corp.),802737,102997,550439,285433,265006,71133,102677,12738,411866,167802,146348,21454,382637
Nanded,15,TOWN,Urban,Wajegaon (Ct),544752,1660,9772,4977,4795,1713,564,68,6202,3058,2460,598,6714
Nanded,15,TOWN,Urban,Dhanegaon (Ct),544753,1864,9809,5049,4760,1348,3591,128,6631,3524,3315,209,6285
Nanded,15,TOWN,Urban,Balirampur (Ct),544754,2193,11939,6177,5762,1721,6846,82,7833,4015,3518,497,7924
Nanded,15,TOWN,Urban,Mudkhed (M Cl),802738,3902,23517,12647,10870,3221,3651,624,15859,9135,8198,937,14382
Nanded,15,TOWN,Urban,Bhokar (M Cl),802739,6250,32899,17104,15795,4343,4862,2210,23070,11173,9402,1771,21726
